datetime,open,high,low,close,volume
2026-02-12 10:55:00+01:00,25178.95,25201.95,25177.25,25187.35,535
2026-02-12 11:00:00+01:00,25186.05,25199.05,25179.05,25198.35,566
2026-02-12 11:05:00+01:00,25198.25,25218.05,25195.45,25203.25,611
2026-02-12 11:10:00+01:00,25203.45,25206.55,25170.95,25178.05,649
2026-02-12 11:15:00+01:00,25177.55,25183.95,25170.85,25180.95,545
2026-02-12 11:20:00+01:00,25178.85,25193.75,25167.15,25190.15,558
2026-02-12 11:25:00+01:00,25189.65,25196.85,25184.55,25189.65,483
2026-02-12 11:30:00+01:00,25189.35,25198.85,25183.65,25185.75,452
2026-02-12 11:35:00+01:00,25186.75,25189.25,25173.15,25183.15,447
2026-02-12 11:40:00+01:00,25183.85,25199.05,25181.95,25187.55,430
2026-02-12 11:45:00+01:00,25187.65,25198.45,25177.45,25185.55,427
2026-02-12 11:50:00+01:00,25186.05,25192.85,25183.35,25190.85,360
2026-02-12 11:55:00+01:00,25191.15,25199.65,25186.85,25197.25,319
2026-02-12 12:00:00+01:00,25196.35,25204.05,25187.25,25193.55,381
2026-02-12 12:05:00+01:00,25193.45,25198.85,25182.45,25187.35,396
2026-02-12 12:10:00+01:00,25186.75,25218.45,25186.75,25209.55,445
2026-02-12 12:15:00+01:00,25209.65,25213.45,25199.05,25205.35,416
2026-02-12 12:20:00+01:00,25205.85,25207.35,25188.35,25195.75,381
2026-02-12 12:25:00+01:00,25196.25,25197.65,25182.05,25194.25,469
2026-02-12 12:30:00+01:00,25196.05,25197.05,25165.35,25178.35,447
2026-02-12 12:35:00+01:00,25177.85,25183.35,25172.25,25177.75,405
2026-02-12 12:40:00+01:00,25177.55,25182.25,25171.95,25180.85,426
2026-02-12 12:45:00+01:00,25180.95,25192.95,25173.45,25187.35,380
2026-02-12 12:50:00+01:00,25187.85,25193.95,25183.95,25185.85,383
2026-02-12 12:55:00+01:00,25185.35,25203.95,25182.85,25198.65,428
2026-02-12 13:00:00+01:00,25198.85,25215.05,25197.65,25212.45,370
2026-02-12 13:05:00+01:00,25212.55,25222.65,25198.35,25206.25,497
2026-02-12 13:10:00+01:00,25204.05,25204.15,25185.55,25194.95,434
2026-02-12 13:15:00+01:00,25195.15,25196.65,25174.65,25176.25,404
2026-02-12 13:20:00+01:00,25177.45,25197.75,25177.35,25196.75,383
2026-02-12 13:25:00+01:00,25196.55,25202.25,25190.95,25199.65,339
2026-02-12 13:30:00+01:00,25199.35,25205.65,25188.05,25192.45,396
2026-02-12 13:35:00+01:00,25192.55,25195.65,25181.55,25195.15,332
2026-02-12 13:40:00+01:00,25195.45,25211.75,25191.65,25202.25,330
2026-02-12 13:45:00+01:00,25202.15,25204.65,25191.25,25203.15,396
2026-02-12 13:50:00+01:00,25204.95,25215.05,25203.15,25211.45,362
2026-02-12 13:55:00+01:00,25211.95,25229.75,25211.95,25222.95,411
2026-02-12 14:00:00+01:00,25223.75,25225.45,25205.35,25210.75,371
2026-02-12 14:05:00+01:00,25211.25,25218.05,25202.15,25213.15,385
2026-02-12 14:10:00+01:00,25213.05,25219.55,25199.35,25200.35,362
2026-02-12 14:15:00+01:00,25200.25,25204.55,25182.15,25190.85,448
2026-02-12 14:20:00+01:00,25190.15,25196.55,25179.15,25189.05,333
2026-02-12 14:25:00+01:00,25189.55,25205.95,25185.65,25196.75,338
2026-02-12 14:30:00+01:00,25194.35,25203.85,25190.95,25203.15,364
2026-02-12 14:35:00+01:00,25203.65,25207.75,25190.15,25196.25,396
2026-02-12 14:40:00+01:00,25196.05,25205.45,25189.05,25197.55,379
2026-02-12 14:45:00+01:00,25198.05,25198.05,25183.05,25187.55,322
2026-02-12 14:50:00+01:00,25187.65,25207.05,25185.05,25203.75,289
2026-02-12 14:55:00+01:00,25203.85,25212.05,25196.75,25201.95,368
2026-02-12 15:00:00+01:00,25203.55,25208.75,25186.15,25186.85,358
2026-02-12 15:05:00+01:00,25186.35,25210.45,25182.45,25206.35,342
2026-02-12 15:10:00+01:00,25205.95,25208.55,25192.45,25195.75,326
2026-02-12 15:15:00+01:00,25195.55,25206.55,25190.75,25199.45,326
2026-02-12 15:20:00+01:00,25200.05,25216.05,25197.75,25209.45,300
2026-02-12 15:25:00+01:00,25209.95,25212.35,25198.25,25201.15,371
2026-02-12 15:30:00+01:00,25200.55,25236.15,25186.05,25235.55,749
2026-02-12 15:35:00+01:00,25235.65,25238.35,25212.25,25224.05,673
2026-02-12 15:40:00+01:00,25224.35,25229.05,25200.25,25202.15,642
2026-02-12 15:45:00+01:00,25201.65,25211.15,25178.05,25194.55,741
2026-02-12 15:50:00+01:00,25193.35,25207.25,25172.35,25201.25,717
2026-02-12 15:55:00+01:00,25201.45,25204.75,25164.15,25168.55,703
2026-02-12 16:00:00+01:00,25168.15,25194.85,25159.95,25172.45,726
2026-02-12 16:05:00+01:00,25171.45,25175.65,25147.65,25157.55,704
2026-02-12 16:10:00+01:00,25158.55,25162.05,25127.25,25161.55,726
2026-02-12 16:15:00+01:00,25161.05,25166.65,25117.75,25118.25,668
2026-02-12 16:20:00+01:00,25116.85,25145.05,25110.15,25124.75,668
2026-02-12 16:25:00+01:00,25125.25,25140.15,25116.15,25131.35,634
2026-02-12 16:30:00+01:00,25130.15,25137.55,25099.65,25103.15,764
2026-02-12 16:35:00+01:00,25103.25,25109.05,25087.45,25097.55,655
2026-02-12 16:40:00+01:00,25098.05,25102.55,25081.15,25085.05,625
2026-02-12 16:45:00+01:00,25084.45,25097.35,25074.45,25081.35,641
2026-02-12 16:50:00+01:00,25081.85,25087.45,25012.95,25012.95,682
2026-02-12 16:55:00+01:00,25012.65,25023.45,24987.65,24992.05,710
2026-02-12 17:00:00+01:00,24992.45,24992.45,24937.35,24944.25,837
2026-02-12 17:05:00+01:00,24943.85,24947.65,24894.05,24898.35,857
2026-02-12 17:10:00+01:00,24898.05,24905.65,24857.25,24860.15,861
2026-02-12 17:15:00+01:00,24858.65,24883.65,24858.55,24882.15,780
2026-02-12 17:20:00+01:00,24881.45,24882.45,24836.35,24839.85,839
2026-02-12 17:25:00+01:00,24838.35,24848.45,24811.35,24817.15,823
2026-02-12 17:30:00+01:00,24817.55,24859.95,24809.35,24849.85,915
2026-02-12 17:35:00+01:00,24849.95,24900.25,24842.05,24898.05,886
2026-02-13 08:00:00+01:00,24845.85,24875.75,24844.25,24865.15,396
2026-02-13 08:05:00+01:00,24865.65,24880.05,24860.05,24875.95,303
2026-02-13 08:10:00+01:00,24876.25,24879.65,24860.25,24863.25,260
2026-02-13 08:15:00+01:00,24863.75,24866.75,24853.75,24859.45,258
2026-02-13 08:20:00+01:00,24859.95,24887.95,24857.65,24887.95,294
2026-02-13 08:25:00+01:00,24887.85,24892.05,24868.25,24872.15,225
2026-02-13 08:30:00+01:00,24871.65,24874.05,24857.15,24862.55,251
2026-02-13 08:35:00+01:00,24862.05,24866.75,24844.45,24850.45,310
2026-02-13 08:40:00+01:00,24850.95,24869.15,24850.55,24858.95,261
2026-02-13 08:45:00+01:00,24858.65,24867.45,24840.15,24840.15,267
2026-02-13 08:50:00+01:00,24839.65,24843.65,24823.65,24841.75,368
2026-02-13 08:55:00+01:00,24841.25,24848.35,24817.25,24845.75,497
2026-02-13 09:00:00+01:00,24845.15,24851.65,24790.15,24836.15,1245
2026-02-13 09:05:00+01:00,24839.65,24883.15,24835.65,24870.15,1040
2026-02-13 09:10:00+01:00,24870.75,24871.35,24805.35,24807.55,997
2026-02-13 09:15:00+01:00,24807.05,24813.45,24735.95,24745.75,1171
2026-02-13 09:20:00+01:00,24745.45,24798.85,24738.45,24796.35,991
2026-02-13 09:25:00+01:00,24796.25,24825.95,24796.25,24808.45,887
2026-02-13 09:30:00+01:00,24809.45,24842.55,24805.15,24830.85,864
2026-02-13 09:35:00+01:00,24830.35,24840.35,24811.55,24821.45,859
2026-02-13 09:40:00+01:00,24817.45,24844.35,24805.35,24843.55,752
2026-02-13 09:45:00+01:00,24843.75,24862.35,24843.65,24853.65,641
2026-02-13 09:50:00+01:00,24853.75,24872.95,24846.35,24859.15,695
2026-02-13 09:55:00+01:00,24858.65,24871.95,24854.15,24865.25,583
2026-02-13 10:00:00+01:00,24866.55,24872.75,24802.45,24815.95,905
2026-02-13 10:05:00+01:00,24816.05,24839.55,24816.05,24829.85,755
2026-02-13 10:10:00+01:00,24829.95,24838.45,24806.25,24806.45,694
2026-02-13 10:15:00+01:00,24806.15,24851.95,24804.65,24843.25,728
2026-02-13 10:20:00+01:00,24843.15,24858.75,24835.55,24853.15,662
2026-02-13 10:25:00+01:00,24852.15,24865.95,24836.05,24837.45,666
2026-02-13 10:30:00+01:00,24836.75,24843.75,24821.65,24824.75,688
2026-02-13 10:35:00+01:00,24824.65,24839.75,24820.35,24829.35,574
2026-02-13 10:40:00+01:00,24830.65,24838.55,24811.75,24815.75,641
2026-02-13 10:45:00+01:00,24815.65,24863.15,24814.15,24853.35,633
2026-02-13 10:50:00+01:00,24851.85,24860.55,24815.65,24818.45,625
2026-02-13 10:55:00+01:00,24819.45,24832.25,24812.35,24827.85,457
2026-02-13 11:00:00+01:00,24828.45,24848.15,24820.85,24840.85,582
2026-02-13 11:05:00+01:00,24840.95,24845.15,24812.15,24815.75,624
2026-02-13 11:10:00+01:00,24817.05,24841.05,24817.05,24837.15,558
2026-02-13 11:15:00+01:00,24837.75,24853.65,24829.85,24853.35,520
2026-02-13 11:20:00+01:00,24853.15,24876.55,24852.65,24865.95,580
2026-02-13 11:25:00+01:00,24866.45,24880.35,24863.55,24878.45,531
2026-02-13 11:30:00+01:00,24878.25,24880.85,24858.25,24873.45,536
2026-02-13 11:35:00+01:00,24872.95,24874.45,24853.75,24854.25,564
2026-02-13 11:40:00+01:00,24854.55,24862.75,24847.95,24858.85,583
2026-02-13 11:45:00+01:00,24859.35,24865.75,24837.95,24848.55,586
2026-02-13 11:50:00+01:00,24847.75,24847.85,24819.95,24834.95,689
2026-02-13 11:55:00+01:00,24834.45,24836.55,24811.55,24820.55,589
2026-02-13 12:00:00+01:00,24821.35,24828.75,24804.55,24813.25,653
2026-02-13 12:05:00+01:00,24812.75,24824.95,24808.55,24816.25,546
2026-02-13 12:10:00+01:00,24814.05,24828.45,24808.55,24818.45,596
2026-02-13 12:15:00+01:00,24818.35,24839.95,24804.95,24836.55,619
2026-02-13 12:20:00+01:00,24836.15,24836.65,24813.65,24818.05,551
2026-02-13 12:25:00+01:00,24817.55,24828.75,24806.55,24807.55,598
2026-02-13 12:30:00+01:00,24807.65,24810.55,24776.75,24805.75,768
2026-02-13 12:35:00+01:00,24805.85,24827.65,24804.75,24814.15,633
2026-02-13 12:40:00+01:00,24812.95,24827.65,24804.85,24817.85,605
2026-02-13 12:45:00+01:00,24818.35,24825.95,24803.75,24820.35,625
2026-02-13 12:50:00+01:00,24820.25,24849.15,24808.75,24848.95,538
2026-02-13 12:55:00+01:00,24848.75,24859.45,24839.25,24855.35,546
2026-02-13 13:00:00+01:00,24854.15,24859.85,24840.55,24840.65,652
2026-02-13 13:05:00+01:00,24840.15,24853.35,24824.55,24847.45,610
2026-02-13 13:10:00+01:00,24849.15,24858.05,24835.85,24842.45,560
2026-02-13 13:15:00+01:00,24842.95,24851.55,24832.25,24846.15,526
2026-02-13 13:20:00+01:00,24846.55,24861.95,24840.45,24854.95,552
2026-02-13 13:25:00+01:00,24854.45,24860.15,24842.35,24846.45,461
2026-02-13 13:30:00+01:00,24847.65,24859.75,24839.35,24839.35,513
2026-02-13 13:35:00+01:00,24840.25,24845.35,24829.45,24835.95,467
2026-02-13 13:40:00+01:00,24835.45,24849.15,24832.45,24835.75,440
2026-02-13 13:45:00+01:00,24836.25,24840.85,24825.85,24839.65,468
2026-02-13 13:50:00+01:00,24840.25,24863.65,24838.55,24863.65,517
2026-02-13 13:55:00+01:00,24863.15,24875.15,24810.45,24848.15,578
2026-02-13 14:00:00+01:00,24846.55,24872.55,24841.25,24871.45,601
2026-02-13 14:05:00+01:00,24871.35,24879.65,24843.75,24844.55,599
2026-02-13 14:10:00+01:00,24845.05,24854.05,24829.55,24835.65,608
2026-02-13 14:15:00+01:00,24836.35,24851.35,24828.85,24848.05,551
2026-02-13 14:20:00+01:00,24850.15,24859.15,24842.55,24854.85,539
2026-02-13 14:25:00+01:00,24854.35,24879.75,24854.35,24878.45,486
2026-02-13 14:30:00+01:00,24876.45,24935.05,24876.45,24912.25,914
2026-02-13 14:35:00+01:00,24912.75,24914.35,24884.15,24904.35,804
2026-02-13 14:40:00+01:00,24904.55,24918.25,24895.25,24903.25,671
2026-02-13 14:45:00+01:00,24902.75,24908.05,24877.25,24908.05,703
2026-02-13 14:50:00+01:00,24908.85,24913.15,24898.15,24911.85,584
2026-02-13 14:55:00+01:00,24912.35,24930.45,24899.35,24908.85,812
2026-02-13 15:00:00+01:00,24907.55,24944.25,24906.05,24918.35,725
2026-02-13 15:05:00+01:00,24917.85,24927.55,24903.05,24905.15,755
2026-02-13 15:10:00+01:00,24906.05,24912.55,24891.55,24902.85,762
2026-02-13 15:15:00+01:00,24902.95,24911.35,24878.35,24878.85,629
2026-02-13 15:20:00+01:00,24878.35,24885.75,24872.25,24875.15,581
2026-02-13 15:25:00+01:00,24875.65,24889.55,24864.45,24886.75,761
2026-02-13 15:30:00+01:00,24886.15,24900.85,24860.55,24874.45,1712
2026-02-13 15:35:00+01:00,24873.95,24881.25,24831.25,24833.65,1692
2026-02-13 15:40:00+01:00,24834.95,24867.15,24810.45,24867.15,1640
2026-02-13 15:45:00+01:00,24867.65,24911.25,24839.15,24875.95,1680
2026-02-13 15:50:00+01:00,24874.75,24877.75,24814.15,24832.65,1601
2026-02-13 15:55:00+01:00,24833.55,24875.95,24810.65,24835.15,1574
2026-02-13 16:00:00+01:00,24834.45,24884.55,24830.65,24858.15,1506
2026-02-13 16:05:00+01:00,24859.15,24885.65,24836.15,24880.75,1466
2026-02-13 16:10:00+01:00,24881.45,24899.55,24870.75,24883.05,1277
2026-02-13 16:15:00+01:00,24883.35,24903.15,24867.15,24879.15,1236
2026-02-13 16:20:00+01:00,24880.35,24905.85,24872.05,24893.85,1159
2026-02-13 16:25:00+01:00,24893.35,24926.25,24892.95,24915.35,983
2026-02-13 16:30:00+01:00,24914.65,24934.85,24913.25,24924.45,855
2026-02-13 16:35:00+01:00,24924.95,24950.55,24898.85,24901.75,861
2026-02-13 16:40:00+01:00,24900.55,24905.65,24877.75,24880.85,1036
2026-02-13 16:45:00+01:00,24881.85,24896.55,24865.05,24878.95,1013
2026-02-13 16:50:00+01:00,24879.05,24916.95,24878.55,24900.15,933
2026-02-13 16:55:00+01:00,24901.15,24916.35,24890.25,24896.85,929
2026-02-13 17:00:00+01:00,24897.45,24911.55,24892.25,24906.95,794
2026-02-13 17:05:00+01:00,24906.45,24929.65,24898.95,24922.95,780
2026-02-13 17:10:00+01:00,24922.15,24923.15,24902.45,24920.05,824
2026-02-13 17:15:00+01:00,24919.55,24955.65,24901.25,24921.75,939
2026-02-13 17:20:00+01:00,24922.95,24940.75,24897.05,24904.05,774
2026-02-13 17:25:00+01:00,24904.55,24926.25,24896.35,24903.15,716
2026-02-13 17:30:00+01:00,24903.75,24919.45,24882.85,24906.95,715
2026-02-13 17:35:00+01:00,24908.45,24919.45,24898.25,24918.85,754
2026-02-16 08:00:00+01:00,24948.95,24972.85,24943.25,24972.85,234
2026-02-16 08:05:00+01:00,24972.65,24977.15,24963.35,24975.75,151
2026-02-16 08:10:00+01:00,24976.75,24977.25,24962.25,24965.25,132
2026-02-16 08:15:00+01:00,24965.05,24976.85,24962.05,24963.15,133
2026-02-16 08:20:00+01:00,24963.35,24970.95,24959.65,24962.75,119
2026-02-16 08:25:00+01:00,24963.25,24975.75,24963.25,24969.35,126
2026-02-16 08:30:00+01:00,24968.85,24976.05,24964.45,24975.85,124
2026-02-16 08:35:00+01:00,24975.75,24992.75,24975.75,24988.25,201
2026-02-16 08:40:00+01:00,24988.75,25000.05,24987.25,24995.75,124
2026-02-16 08:45:00+01:00,24996.25,25005.75,24991.75,25004.25,156
2026-02-16 08:50:00+01:00,25003.75,25008.75,24995.75,24996.75,184
2026-02-16 08:55:00+01:00,24998.25,25012.55,24987.75,25012.35,340
2026-02-16 09:00:00+01:00,25011.85,25018.25,24966.55,24993.95,1069
2026-02-16 09:05:00+01:00,24994.65,25017.05,24986.75,25009.15,859
2026-02-16 09:10:00+01:00,25008.15,25011.75,24986.25,24997.05,725
2026-02-16 09:15:00+01:00,24996.55,25006.45,24992.35,25000.55,664
2026-02-16 09:20:00+01:00,25001.05,25006.45,24975.85,24976.95,621
2026-02-16 09:25:00+01:00,24977.45,24986.05,24960.45,24963.15,612
2026-02-16 09:30:00+01:00,24963.05,24984.95,24946.85,24958.05,842
2026-02-16 09:35:00+01:00,24957.85,24962.05,24936.45,24943.05,617
2026-02-16 09:40:00+01:00,24945.45,24957.25,24940.05,24955.75,571
2026-02-16 09:45:00+01:00,24955.95,24976.55,24938.65,24954.05,803
2026-02-16 09:50:00+01:00,24953.55,24966.35,24945.05,24957.45,555
2026-02-16 09:55:00+01:00,24956.45,24963.95,24949.15,24959.35,504
2026-02-16 10:00:00+01:00,24958.15,24975.65,24947.85,24971.75,609
2026-02-16 10:05:00+01:00,24971.95,24992.85,24965.15,24991.95,548
2026-02-16 10:10:00+01:00,24992.65,24993.95,24984.45,24992.15,374
2026-02-16 10:15:00+01:00,24992.35,24993.85,24982.95,24986.75,427
2026-02-16 10:20:00+01:00,24987.05,24987.05,24973.25,24975.85,483
2026-02-16 10:25:00+01:00,24976.35,24989.15,24976.05,24981.75,408
2026-02-16 10:30:00+01:00,24982.55,24982.55,24963.75,24971.45,436
2026-02-16 10:35:00+01:00,24970.95,24975.65,24959.85,24960.25,435
2026-02-16 10:40:00+01:00,24958.75,24965.15,24944.35,24945.55,429
2026-02-16 10:45:00+01:00,24944.55,24946.35,24928.65,24938.05,500
2026-02-16 10:50:00+01:00,24937.35,24951.85,24933.65,24944.35,448
2026-02-16 10:55:00+01:00,24944.85,24946.05,24928.25,24941.55,488
2026-02-16 11:00:00+01:00,24940.15,24951.85,24924.55,24926.35,461
2026-02-16 11:05:00+01:00,24926.45,24941.75,24924.95,24926.05,439
2026-02-16 11:10:00+01:00,24927.85,24937.85,24917.55,24924.15,507
2026-02-16 11:15:00+01:00,24924.55,24924.55,24900.25,24910.95,462
2026-02-16 11:20:00+01:00,24911.65,24920.15,24905.35,24916.05,380
2026-02-16 11:25:00+01:00,24915.55,24918.15,24909.95,24915.75,291
2026-02-16 11:30:00+01:00,24915.65,24924.35,24899.15,24923.35,353
2026-02-16 11:35:00+01:00,24923.45,24925.75,24912.45,24917.55,332
2026-02-16 11:40:00+01:00,24917.35,24944.95,24916.05,24942.45,403
2026-02-16 11:45:00+01:00,24942.85,24950.35,24932.65,24947.35,379
2026-02-16 11:50:00+01:00,24947.15,24948.95,24930.95,24935.25,352
2026-02-16 11:55:00+01:00,24935.35,24937.95,24930.15,24932.35,245
2026-02-16 12:00:00+01:00,24931.35,24931.45,24913.35,24914.45,451
2026-02-16 12:05:00+01:00,24913.95,24921.45,24909.95,24910.45,385
2026-02-16 12:10:00+01:00,24909.45,24922.85,24904.05,24922.25,371
2026-02-16 12:15:00+01:00,24921.25,24930.05,24919.35,24921.75,294
2026-02-16 12:20:00+01:00,24921.65,24928.35,24911.85,24923.15,358
2026-02-16 12:25:00+01:00,24922.65,24942.35,24920.75,24941.45,366
2026-02-16 12:30:00+01:00,24940.25,24941.05,24916.25,24916.25,279
2026-02-16 12:35:00+01:00,24916.45,24928.75,24912.75,24928.45,361
2026-02-16 12:40:00+01:00,24930.75,24944.35,24928.25,24941.65,231
2026-02-16 12:45:00+01:00,24940.65,24942.85,24926.55,24929.95,299
2026-02-16 12:50:00+01:00,24931.55,24954.55,24931.55,24949.25,347
2026-02-16 12:55:00+01:00,24949.35,24950.85,24938.05,24941.05,273
2026-02-16 13:00:00+01:00,24941.25,24941.25,24923.05,24934.75,378
2026-02-16 13:05:00+01:00,24934.25,24952.25,24930.05,24945.05,294
2026-02-16 13:10:00+01:00,24944.45,24948.75,24939.45,24943.05,235
2026-02-16 13:15:00+01:00,24943.55,24949.25,24936.45,24948.35,252
2026-02-16 13:20:00+01:00,24946.75,24957.15,24942.85,24953.85,254
2026-02-16 13:25:00+01:00,24954.85,24958.65,24948.35,24953.35,285
2026-02-16 13:30:00+01:00,24954.65,24954.65,24933.55,24942.65,309
2026-02-16 13:35:00+01:00,24942.45,24943.95,24936.85,24939.55,276
2026-02-16 13:40:00+01:00,24940.05,24940.05,24917.35,24917.45,304
2026-02-16 13:45:00+01:00,24917.85,24927.85,24913.95,24926.45,321
2026-02-16 13:50:00+01:00,24926.35,24930.55,24915.25,24916.85,337
2026-02-16 13:55:00+01:00,24916.35,24926.75,24914.55,24921.55,280
2026-02-16 14:00:00+01:00,24919.45,24923.45,24903.85,24912.55,410
2026-02-16 14:05:00+01:00,24913.05,24917.55,24907.35,24908.65,290
2026-02-16 14:10:00+01:00,24908.15,24911.65,24895.55,24897.45,292
2026-02-16 14:15:00+01:00,24896.95,24913.65,24894.45,24909.65,371
2026-02-16 14:20:00+01:00,24909.75,24919.95,24908.55,24918.35,322
2026-02-16 14:25:00+01:00,24919.35,24930.15,24918.85,24922.35,260
2026-02-16 14:30:00+01:00,24924.25,24931.65,24918.25,24925.85,397
2026-02-16 14:35:00+01:00,24926.35,24932.25,24915.45,24920.25,370
2026-02-16 14:40:00+01:00,24920.65,24926.65,24907.35,24925.55,355
2026-02-16 14:45:00+01:00,24926.05,24932.85,24916.95,24920.95,327
2026-02-16 14:50:00+01:00,24921.45,24926.35,24914.65,24917.45,285
2026-02-16 14:55:00+01:00,24917.75,24926.05,24911.05,24911.15,262
2026-02-16 15:00:00+01:00,24910.05,24911.35,24899.35,24906.75,342
2026-02-16 15:05:00+01:00,24906.65,24914.15,24904.55,24905.45,352
2026-02-16 15:10:00+01:00,24905.25,24905.25,24884.25,24884.55,437
2026-02-16 15:15:00+01:00,24884.05,24886.95,24859.65,24864.15,522
2026-02-16 15:20:00+01:00,24864.25,24870.55,24858.85,24863.85,431
2026-02-16 15:25:00+01:00,24863.65,24868.75,24853.75,24865.65,521
2026-02-16 15:30:00+01:00,24863.55,24872.45,24849.35,24862.95,1138
2026-02-16 15:35:00+01:00,24862.65,24872.55,24844.35,24849.25,944
2026-02-16 15:40:00+01:00,24849.05,24850.85,24834.55,24848.85,568
2026-02-16 15:45:00+01:00,24848.95,24861.15,24831.65,24858.95,611
2026-02-16 15:50:00+01:00,24860.85,24871.45,24857.35,24868.65,463
2026-02-16 15:55:00+01:00,24869.15,24880.85,24863.15,24865.75,498
2026-02-16 16:00:00+01:00,24866.75,24885.25,24863.45,24885.25,493
2026-02-16 16:05:00+01:00,24884.75,24892.45,24880.45,24889.95,446
2026-02-16 16:10:00+01:00,24889.85,24895.25,24873.85,24876.05,435
2026-02-16 16:15:00+01:00,24875.05,24885.85,24874.55,24880.25,395
2026-02-16 16:20:00+01:00,24880.15,24884.45,24866.05,24867.55,445
2026-02-16 16:25:00+01:00,24867.05,24878.15,24859.75,24865.15,436
2026-02-16 16:30:00+01:00,24866.15,24875.35,24858.45,24865.55,401
2026-02-16 16:35:00+01:00,24865.05,24869.45,24853.65,24861.35,409
2026-02-16 16:40:00+01:00,24861.75,24869.35,24855.25,24855.25,428
2026-02-16 16:45:00+01:00,24854.75,24862.15,24841.95,24855.85,509
2026-02-16 16:50:00+01:00,24855.45,24872.85,24850.85,24850.85,435
2026-02-16 16:55:00+01:00,24851.45,24851.85,24814.35,24815.85,482
2026-02-16 17:00:00+01:00,24817.05,24821.55,24794.05,24804.15,522
2026-02-16 17:05:00+01:00,24803.65,24821.45,24796.15,24814.95,474
2026-02-16 17:10:00+01:00,24815.35,24830.25,24812.65,24822.55,397
2026-02-16 17:15:00+01:00,24823.05,24824.95,24797.05,24799.55,378
2026-02-16 17:20:00+01:00,24800.65,24810.35,24796.95,24801.15,407
2026-02-16 17:25:00+01:00,24800.95,24821.45,24796.55,24814.95,403
2026-02-16 17:30:00+01:00,24814.45,24831.55,24803.15,24808.25,388
2026-02-16 17:35:00+01:00,24809.25,24809.75,24788.75,24796.25,282
2026-02-17 08:00:00+01:00,24724.7,24735.15,24716.45,24722.75,298
2026-02-17 08:05:00+01:00,24720.75,24720.75,24706.15,24716.75,256
2026-02-17 08:10:00+01:00,24716.65,24722.75,24708.95,24708.95,118
2026-02-17 08:15:00+01:00,24709.45,24730.35,24708.75,24724.35,186
2026-02-17 08:20:00+01:00,24725.55,24738.05,24719.15,24727.25,158
2026-02-17 08:25:00+01:00,24726.75,24727.75,24698.55,24708.55,233
2026-02-17 08:30:00+01:00,24709.05,24723.45,24705.15,24717.35,174
2026-02-17 08:35:00+01:00,24717.85,24738.15,24714.25,24737.35,269
2026-02-17 08:40:00+01:00,24736.85,24741.25,24717.25,24723.25,235
2026-02-17 08:45:00+01:00,24724.25,24736.25,24723.15,24727.25,169
2026-02-17 08:50:00+01:00,24727.75,24743.15,24727.25,24739.65,272
2026-02-17 08:55:00+01:00,24740.15,24762.45,24738.25,24748.55,385
2026-02-17 09:00:00+01:00,24754.95,24797.65,24735.45,24775.55,1123
2026-02-17 09:05:00+01:00,24775.05,24791.35,24764.65,24789.85,749
2026-02-17 09:10:00+01:00,24790.35,24802.65,24772.75,24774.15,758
2026-02-17 09:15:00+01:00,24773.65,24778.45,24753.15,24762.65,851
2026-02-17 09:20:00+01:00,24763.45,24795.05,24761.25,24783.85,714
2026-02-17 09:25:00+01:00,24782.85,24801.25,24774.25,24801.25,598
2026-02-17 09:30:00+01:00,24799.65,24822.75,24791.55,24794.35,842
2026-02-17 09:35:00+01:00,24794.15,24803.95,24782.25,24783.25,713
2026-02-17 09:40:00+01:00,24783.15,24788.05,24767.95,24769.35,631
2026-02-17 09:45:00+01:00,24770.75,24798.35,24767.55,24788.15,634
2026-02-17 09:50:00+01:00,24788.05,24794.95,24779.25,24789.55,530
2026-02-17 09:55:00+01:00,24789.05,24804.05,24782.65,24797.35,593
2026-02-17 10:00:00+01:00,24798.05,24850.65,24798.05,24850.65,680
2026-02-17 10:05:00+01:00,24850.55,24851.75,24837.95,24842.55,378
2026-02-17 10:10:00+01:00,24841.35,24842.45,24814.55,24817.45,589
2026-02-17 10:15:00+01:00,24817.55,24839.85,24814.05,24838.95,533
2026-02-17 10:20:00+01:00,24839.95,24846.55,24816.25,24840.95,472
2026-02-17 10:25:00+01:00,24841.45,24851.45,24831.35,24845.95,549
2026-02-17 10:30:00+01:00,24846.25,24873.05,24846.25,24866.05,560
2026-02-17 10:35:00+01:00,24866.15,24877.75,24865.45,24868.35,436
2026-02-17 10:40:00+01:00,24866.95,24872.25,24858.25,24864.85,437
2026-02-17 10:45:00+01:00,24865.05,24868.95,24840.35,24850.15,431
2026-02-17 10:50:00+01:00,24850.75,24857.75,24836.85,24855.85,419
2026-02-17 10:55:00+01:00,24856.35,24863.85,24851.55,24862.85,301
2026-02-17 11:00:00+01:00,24864.95,24883.55,24860.75,24860.75,470
2026-02-17 11:05:00+01:00,24861.25,24865.25,24846.55,24847.35,444
2026-02-17 11:10:00+01:00,24847.15,24848.25,24832.35,24844.45,457
2026-02-17 11:15:00+01:00,24844.05,24859.45,24841.95,24858.95,383
2026-02-17 11:20:00+01:00,24858.05,24867.95,24853.95,24864.15,327
2026-02-17 11:25:00+01:00,24863.65,24865.85,24842.95,24847.95,343
2026-02-17 11:30:00+01:00,24849.05,24855.35,24832.95,24841.45,427
2026-02-17 11:35:00+01:00,24841.95,24853.95,24835.75,24836.05,369
2026-02-17 11:40:00+01:00,24834.75,24836.45,24819.15,24823.55,448
